ID,Migratory route codes,English Name,Migration end year,GPS_xx,GPS_yy
9713.0,400.0,Common Rosefinch,2013.0,22.01205833,41.28667802
9714.0,400.0,Common Rosefinch,2013.0,22.3821109,41.51356657
9715.0,400.0,Common Rosefinch,2013.0,22.11782522,41.50785975
9716.0,400.0,Common Rosefinch,2013.0,21.90286938,41.4866722
9717.0,400.0,Common Rosefinch,2013.0,22.51523051,41.33823405
9718.0,400.0,Common Rosefinch,2013.0,23.89518943,40.92309929
9719.0,400.0,Common Rosefinch,2013.0,21.13836837,39.98748257
9720.0,400.0,Common Rosefinch,2013.0,13.99861672,32.34700722
9721.0,400.0,Common Rosefinch,2013.0,14.51934187,31.4695707
9722.0,400.0,Common Rosefinch,2013.0,12.95765779,30.32406497
9723.0,400.0,Common Rosefinch,2013.0,12.78704688,27.95234178
9724.0,400.0,Common Rosefinch,2013.0,12.77560284,26.40087412
9725.0,400.0,Common Rosefinch,2013.0,10.59215613,26.04721434
9726.0,400.0,Common Rosefinch,2013.0,8.31654907,26.78429234
9727.0,400.0,Common Rosefinch,2013.0,4.664533413,23.90952022
9728.0,400.0,Common Rosefinch,2013.0,10.51799236,19.48541641
9729.0,400.0,Common Rosefinch,2013.0,5.227257351,15.77673902
9730.0,400.0,Common Rosefinch,2013.0,5.317572022,13.03491335
9731.0,400.0,Common Rosefinch,2013.0,7.299178277,14.11615306
9732.0,400.0,Common Rosefinch,2013.0,7.630834128,12.37258025
9733.0,400.0,Common Rosefinch,2013.0,8.513338298,11.73613018
9734.0,400.0,Common Rosefinch,2013.0,9.550489078,12.2160984
9735.0,400.0,Common Rosefinch,2013.0,9.988410054,10.7756404
9736.0,400.0,Common Rosefinch,2013.0,7.706192109,10.35547619
9737.0,400.0,Common Rosefinch,2013.0,9.547155075,9.209895319
9738.0,400.0,Common Rosefinch,2013.0,8.187252579,8.498860988
9739.0,400.0,Common Rosefinch,2013.0,8.758107694,7.324381316
9740.0,400.0,Common Rosefinch,2013.0,6.696042,7.716356483
9741.0,400.0,Common Rosefinch,2013.0,5.904809715,6.624212401
9742.0,400.0,Common Rosefinch,2013.0,7.509135767,5.451793685
9743.0,400.0,Common Rosefinch,2013.0,7.8381767,4.912295099
9744.0,400.0,Common Rosefinch,2013.0,6.930591544,6.208220958
9745.0,400.0,Common Rosefinch,2013.0,8.758107694,7.324381316
9746.0,400.0,Common Rosefinch,2013.0,8.581300514,5.85644086
9747.0,400.0,Common Rosefinch,2013.0,8.002217204,6.265299303
9748.0,400.0,Common Rosefinch,2013.0,7.42103514,6.534149087
9749.0,400.0,Common Rosefinch,2013.0,7.046854336,5.550265143
9750.0,400.0,Common Rosefinch,2013.0,6.925185324,4.860419854
9751.0,401.0,Common Rosefinch,2013.0,13.59542186,55.948814
9752.0,401.0,Common Rosefinch,2013.0,15.61831827,53.58741449
9753.0,401.0,Common Rosefinch,2013.0,18.01364712,54.12939582
9754.0,401.0,Common Rosefinch,2013.0,18.50217532,53.02223483
9755.0,401.0,Common Rosefinch,2013.0,21.08120115,52.30913413
9756.0,401.0,Common Rosefinch,2013.0,22.9088948,51.24725314
9757.0,401.0,Common Rosefinch,2013.0,24.88348925,51.2028583
9758.0,401.0,Common Rosefinch,2013.0,26.3975841,51.04343199
9759.0,401.0,Common Rosefinch,2013.0,25.64000542,49.40256247
9760.0,401.0,Common Rosefinch,2013.0,26.93030388,49.509022
9761.0,401.0,Common Rosefinch,2013.0,28.69208689,48.92654588
9762.0,401.0,Common Rosefinch,2013.0,27.53362934,48.36894077
9763.0,401.0,Common Rosefinch,2013.0,27.74310948,48.22990332
9764.0,401.0,Common Rosefinch,2013.0,27.90958968,48.02699582
9765.0,401.0,Common Rosefinch,2013.0,28.22701351,48.12312279
9766.0,401.0,Common Rosefinch,2013.0,28.39915003,47.9032797
9767.0,401.0,Common Rosefinch,2013.0,28.69041878,47.84157514
9768.0,401.0,Common Rosefinch,2013.0,28.44896394,47.55331169
9769.0,401.0,Common Rosefinch,2013.0,28.81530479,47.41588796
9770.0,401.0,Common Rosefinch,2013.0,29.03755933,47.15410182
9771.0,401.0,Common Rosefinch,2013.0,29.2357053,46.92858335
9772.0,401.0,Common Rosefinch,2013.0,29.26121261,46.63854996
9773.0,401.0,Common Rosefinch,2013.0,29.71712102,46.52062848
9774.0,401.0,Common Rosefinch,2013.0,29.86530477,46.74456818
9775.0,401.0,Common Rosefinch,2013.0,33.6699695,41.49052531
9776.0,401.0,Common Rosefinch,2013.0,34.66202048,40.56633532
9777.0,401.0,Common Rosefinch,2013.0,35.25197901,39.66226005
9778.0,401.0,Common Rosefinch,2013.0,34.69136332,38.81058136
9779.0,401.0,Common Rosefinch,2013.0,35.85745015,38.67817696
9780.0,401.0,Common Rosefinch,2013.0,34.73886276,37.95327326
9781.0,401.0,Common Rosefinch,2013.0,35.59445379,37.46169569
9782.0,401.0,Common Rosefinch,2013.0,33.8267951,36.69199268
9783.0,401.0,Common Rosefinch,2013.0,34.10387392,35.44673154
9784.0,401.0,Common Rosefinch,2013.0,24.84469767,35.22928433
9785.0,401.0,Common Rosefinch,2013.0,21.94911768,37.81194258
9786.0,401.0,Common Rosefinch,2013.0,22.57609501,31.95353418
9787.0,401.0,Common Rosefinch,2013.0,21.37330966,28.81481241
9788.0,401.0,Common Rosefinch,2013.0,23.97781075,30.03614124
9789.0,401.0,Common Rosefinch,2013.0,22.19304581,23.79109077
9790.0,401.0,Common Rosefinch,2013.0,21.40481147,18.38812629
9791.0,401.0,Common Rosefinch,2013.0,23.17669282,17.74975254
9792.0,402.0,Common Rosefinch,2013.0,13.59542186,55.948814
9793.0,402.0,Common Rosefinch,2013.0,12.53479512,53.75337381
9794.0,402.0,Common Rosefinch,2013.0,13.39776878,52.47288426
9795.0,402.0,Common Rosefinch,2013.0,13.34856083,51.05233389
9796.0,402.0,Common Rosefinch,2013.0,13.85304941,50.52961034
9797.0,402.0,Common Rosefinch,2013.0,14.99260195,50.70117949
9798.0,402.0,Common Rosefinch,2013.0,14.47640251,50.0636986
9799.0,402.0,Common Rosefinch,2013.0,14.55541537,49.99726146
9800.0,402.0,Common Rosefinch,2013.0,14.43927772,49.09336225
9801.0,402.0,Common Rosefinch,2013.0,13.96429483,48.13816599
9802.0,402.0,Common Rosefinch,2013.0,15.74988355,48.27179062
9803.0,402.0,Common Rosefinch,2013.0,15.00874034,47.26914883
9804.0,402.0,Common Rosefinch,2013.0,13.91496537,46.77359045
9805.0,402.0,Common Rosefinch,2013.0,15.08750881,46.53303182
9806.0,402.0,Common Rosefinch,2013.0,15.19518894,46.26335107
9807.0,402.0,Common Rosefinch,2013.0,14.58786969,46.02917642
9808.0,402.0,Common Rosefinch,2013.0,15.00253335,46.13490433
9809.0,402.0,Common Rosefinch,2013.0,15.43417725,45.95978201
9810.0,402.0,Common Rosefinch,2013.0,15.01201362,45.71187775
9811.0,402.0,Common Rosefinch,2013.0,14.64965159,45.23341842
9812.0,402.0,Common Rosefinch,2013.0,15.4643978,45.29149382
9813.0,402.0,Common Rosefinch,2013.0,15.41309069,44.68871801
9814.0,402.0,Common Rosefinch,2013.0,15.58496307,44.18630571
9815.0,402.0,Common Rosefinch,2013.0,16.06610764,43.89068447
9816.0,402.0,Common Rosefinch,2013.0,16.71158556,43.49801225
9817.0,402.0,Common Rosefinch,2013.0,17.600704,42.85670639
9818.0,402.0,Common Rosefinch,2013.0,18.56828386,42.4881871
9819.0,402.0,Common Rosefinch,2013.0,18.70868148,42.4191307
9820.0,402.0,Common Rosefinch,2013.0,18.7056988,42.46794406
9821.0,402.0,Common Rosefinch,2013.0,18.90088969,42.2742451
9822.0,402.0,Common Rosefinch,2013.0,18.89802147,42.4874437
9823.0,402.0,Common Rosefinch,2013.0,19.14757858,42.16440424
9824.0,402.0,Common Rosefinch,2013.0,19.34423221,42.46608147
9825.0,402.0,Common Rosefinch,2013.0,19.71942435,42.17678875
9826.0,402.0,Common Rosefinch,2013.0,19.84546277,41.801405
9827.0,402.0,Common Rosefinch,2013.0,20.2400487,42.1945843
9828.0,402.0,Common Rosefinch,2013.0,20.72591451,42.22095281
9829.0,402.0,Common Rosefinch,2013.0,20.87731036,41.935308
9830.0,402.0,Common Rosefinch,2013.0,20.85003582,41.86110373
9831.0,402.0,Common Rosefinch,2013.0,20.88935677,41.75760886
9832.0,402.0,Common Rosefinch,2013.0,21.12643619,41.91662455
9833.0,402.0,Common Rosefinch,2013.0,21.03936934,41.86842533
9834.0,402.0,Common Rosefinch,2013.0,21.21141906,41.64259507
9835.0,402.0,Common Rosefinch,2013.0,21.32266366,41.85846843
9836.0,402.0,Common Rosefinch,2013.0,21.43219127,41.81693737
9837.0,402.0,Common Rosefinch,2013.0,21.58969346,41.58799471
9838.0,402.0,Common Rosefinch,2013.0,21.74330763,41.74560677
9839.0,402.0,Common Rosefinch,2013.0,21.89125922,41.59406138
9840.0,402.0,Common Rosefinch,2013.0,21.90286938,41.4866722
9841.0,402.0,Common Rosefinch,2013.0,22.01205833,41.28667802
9842.0,402.0,Common Rosefinch,2013.0,22.11782522,41.50785975
9843.0,402.0,Common Rosefinch,2013.0,22.23244587,41.37919575
9844.0,402.0,Common Rosefinch,2013.0,22.3821109,41.51356657
9845.0,402.0,Common Rosefinch,2013.0,22.51523051,41.33823405
9846.0,402.0,Common Rosefinch,2013.0,22.38747011,41.22778519
9847.0,402.0,Common Rosefinch,2013.0,22.62853139,41.53578479
9848.0,402.0,Common Rosefinch,2013.0,22.62242374,41.39647832
9849.0,402.0,Common Rosefinch,2013.0,22.51523051,41.33823405
9850.0,402.0,Common Rosefinch,2013.0,22.58042952,41.18669689
9851.0,402.0,Common Rosefinch,2013.0,22.87377773,41.42068626
9852.0,402.0,Common Rosefinch,2013.0,23.89518943,40.92309929
9853.0,402.0,Common Rosefinch,2013.0,26.751064,40.05660972
9854.0,402.0,Common Rosefinch,2013.0,27.86485896,39.67570818
9855.0,402.0,Common Rosefinch,2013.0,28.14848671,38.76452452
9856.0,402.0,Common Rosefinch,2013.0,29.36163089,38.53509913
9857.0,402.0,Common Rosefinch,2013.0,29.26288379,37.73451422
9858.0,402.0,Common Rosefinch,2013.0,30.65645068,38.62266329
9859.0,402.0,Common Rosefinch,2013.0,30.951451,37.92246107
9860.0,402.0,Common Rosefinch,2013.0,32.63967185,38.0390099
9861.0,402.0,Common Rosefinch,2013.0,30.92025345,36.79842172
9862.0,402.0,Common Rosefinch,2013.0,33.8267951,36.69199268
9863.0,402.0,Common Rosefinch,2013.0,33.23725086,35.30434198
9864.0,402.0,Common Rosefinch,2013.0,33.42980942,35.17336801
9865.0,402.0,Common Rosefinch,2013.0,33.06690365,35.04000222
9866.0,402.0,Common Rosefinch,2013.0,33.73809366,35.2002285
9867.0,402.0,Common Rosefinch,2013.0,33.44360267,34.8839849
9868.0,402.0,Common Rosefinch,2013.0,33.79169288,35.0196184
9869.0,402.0,Common Rosefinch,2013.0,33.93987653,35.01662434
9870.0,402.0,Common Rosefinch,2013.0,35.38757605,32.81920772
9871.0,402.0,Common Rosefinch,2013.0,35.51622917,33.29672764
9872.0,402.0,Common Rosefinch,2013.0,35.3689175,33.35630326
9873.0,402.0,Common Rosefinch,2013.0,36.25644912,36.44211709
9874.0,402.0,Common Rosefinch,2013.0,35.59445379,37.46169569
9875.0,402.0,Common Rosefinch,2013.0,36.24724846,37.26662409
9876.0,402.0,Common Rosefinch,2013.0,37.34370019,37.09244689
9877.0,402.0,Common Rosefinch,2013.0,36.25644912,36.44211709
9878.0,402.0,Common Rosefinch,2013.0,36.69455444,35.7650778
9879.0,402.0,Common Rosefinch,2013.0,37.14334666,35.22481524
9880.0,402.0,Common Rosefinch,2013.0,38.21363799,34.31915715
9881.0,402.0,Common Rosefinch,2013.0,37.03018583,33.46118342
9882.0,402.0,Common Rosefinch,2013.0,36.86471134,32.76486459
9883.0,402.0,Common Rosefinch,2013.0,37.94571936,32.37151139
9884.0,402.0,Common Rosefinch,2013.0,36.85038491,31.81612186
9885.0,402.0,Common Rosefinch,2013.0,36.38414021,31.59044196
9886.0,402.0,Common Rosefinch,2013.0,36.56341965,30.34698819
9887.0,402.0,Common Rosefinch,2013.0,38.74682674,29.67311173
9888.0,402.0,Common Rosefinch,2013.0,42.04026653,29.89600482
9889.0,402.0,Common Rosefinch,2013.0,37.29483957,27.38703773
9890.0,402.0,Common Rosefinch,2013.0,39.51715021,24.88952571
9891.0,402.0,Common Rosefinch,2013.0,33.90835381,25.07906146
9892.0,402.0,Common Rosefinch,2013.0,35.69897248,19.83255862
9893.0,402.0,Common Rosefinch,2013.0,33.46010502,18.35536978
9894.0,402.0,Common Rosefinch,2013.0,32.80179655,15.84367916
9895.0,402.0,Common Rosefinch,2013.0,33.34535948,14.58234302
9896.0,402.0,Common Rosefinch,2013.0,34.05314925,12.89621932
9897.0,402.0,Common Rosefinch,2013.0,32.35113259,13.40579996
9898.0,402.0,Common Rosefinch,2013.0,29.76498703,14.85324317
9899.0,402.0,Common Rosefinch,2013.0,30.82227174,11.29160336
9900.0,402.0,Common Rosefinch,2013.0,32.79589909,9.888035633
9901.0,402.0,Common Rosefinch,2013.0,34.12537867,11.26847373
9902.0,403.0,Common Rosefinch,2013.0,13.59542186,55.948814
9903.0,403.0,Common Rosefinch,2013.0,15.61831827,53.58741449
9904.0,403.0,Common Rosefinch,2013.0,17.24821798,52.28385816
9905.0,403.0,Common Rosefinch,2013.0,15.34551487,52.20645753
9906.0,403.0,Common Rosefinch,2013.0,13.39776878,52.47288426
9907.0,403.0,Common Rosefinch,2013.0,13.34856083,51.05233389
9908.0,403.0,Common Rosefinch,2013.0,13.85304941,50.52961034
9909.0,403.0,Common Rosefinch,2013.0,14.99260195,50.70117949
9910.0,403.0,Common Rosefinch,2013.0,15.86513691,50.38505548
9911.0,403.0,Common Rosefinch,2013.0,16.38148274,51.07993964
9912.0,403.0,Common Rosefinch,2013.0,17.87684372,50.6214357
9913.0,403.0,Common Rosefinch,2013.0,18.99998654,50.31829306
9914.0,403.0,Common Rosefinch,2013.0,20.30084741,49.84203087
9915.0,403.0,Common Rosefinch,2013.0,20.79729499,50.73420187
9916.0,403.0,Common Rosefinch,2013.0,22.22596552,49.96281768
9917.0,403.0,Common Rosefinch,2013.0,22.9088948,51.24725314
9918.0,403.0,Common Rosefinch,2013.0,23.92120206,49.72483613
9919.0,403.0,Common Rosefinch,2013.0,24.60929601,48.70510072
9920.0,403.0,Common Rosefinch,2013.0,25.64000542,49.40256247
9921.0,403.0,Common Rosefinch,2013.0,26.93030388,49.509022
9922.0,403.0,Common Rosefinch,2013.0,25.97109022,48.26984088
9923.0,403.0,Common Rosefinch,2013.0,26.76313863,47.85926951
9924.0,403.0,Common Rosefinch,2013.0,26.99693491,48.29097488
9925.0,403.0,Common Rosefinch,2013.0,27.30246093,48.11884771
9926.0,403.0,Common Rosefinch,2013.0,27.74310948,48.22990332
9927.0,403.0,Common Rosefinch,2013.0,27.53865603,47.91672592
9928.0,403.0,Common Rosefinch,2013.0,27.90958968,48.02699582
9929.0,403.0,Common Rosefinch,2013.0,28.22701351,48.12312279
9930.0,403.0,Common Rosefinch,2013.0,27.52396807,47.73723876
9931.0,403.0,Common Rosefinch,2013.0,27.7454798,47.56720317
9932.0,403.0,Common Rosefinch,2013.0,27.95995412,47.76382072
9933.0,403.0,Common Rosefinch,2013.0,28.14472422,47.66268117
9934.0,403.0,Common Rosefinch,2013.0,28.39915003,47.9032797
9935.0,403.0,Common Rosefinch,2013.0,27.91613145,47.30322027
9936.0,403.0,Common Rosefinch,2013.0,28.44896394,47.55331169
9937.0,403.0,Common Rosefinch,2013.0,28.32628762,47.30118729
9938.0,403.0,Common Rosefinch,2013.0,28.81530479,47.41588796
9939.0,403.0,Common Rosefinch,2013.0,28.57313842,47.17497506
9940.0,403.0,Common Rosefinch,2013.0,29.03755933,47.15410182
9941.0,403.0,Common Rosefinch,2013.0,28.88304951,47.02402581
9942.0,403.0,Common Rosefinch,2013.0,28.85181512,46.85186021
9943.0,403.0,Common Rosefinch,2013.0,29.26121261,46.63854996
9944.0,403.0,Common Rosefinch,2013.0,29.71712102,46.52062848
9945.0,403.0,Common Rosefinch,2013.0,39.81739572,40.79600978
9946.0,403.0,Common Rosefinch,2013.0,40.22971656,40.23520995
9947.0,403.0,Common Rosefinch,2013.0,41.56319019,40.05496214
9948.0,403.0,Common Rosefinch,2013.0,40.7223881,39.045197
9949.0,403.0,Common Rosefinch,2013.0,41.88292365,39.01410325
9950.0,403.0,Common Rosefinch,2013.0,42.40159122,38.55023865
9951.0,403.0,Common Rosefinch,2013.0,42.18299947,37.94890025
9952.0,403.0,Common Rosefinch,2013.0,42.61468325,37.50660002
9953.0,403.0,Common Rosefinch,2013.0,43.15584836,37.0538273
9954.0,403.0,Common Rosefinch,2013.0,42.46572598,35.99291579
9955.0,403.0,Common Rosefinch,2013.0,44.218483,36.3677456
9956.0,403.0,Common Rosefinch,2013.0,44.09476709,35.33994836
9957.0,403.0,Common Rosefinch,2013.0,45.286353,35.54094417
9958.0,403.0,Common Rosefinch,2013.0,43.59612917,34.51412372
9959.0,403.0,Common Rosefinch,2013.0,45.07419841,33.89895629
9960.0,403.0,Common Rosefinch,2013.0,45.70187113,32.64950672
9961.0,403.0,Common Rosefinch,2013.0,46.32624705,31.20596246
9962.0,403.0,Common Rosefinch,2013.0,45.34929651,30.15929938
9963.0,403.0,Common Rosefinch,2013.0,47.38044717,30.38640407
9964.0,403.0,Common Rosefinch,2013.0,47.47715769,29.55097817
9965.0,403.0,Common Rosefinch,2013.0,50.11832508,22.91269708
9966.0,403.0,Common Rosefinch,2013.0,45.55003964,23.06852848
9967.0,403.0,Common Rosefinch,2013.0,45.82639201,18.28398981
9968.0,403.0,Common Rosefinch,2013.0,45.5995306,16.62153789
9969.0,403.0,Common Rosefinch,2013.0,49.25856448,16.57752379
9970.0,403.0,Common Rosefinch,2013.0,46.88569051,14.77414534
9971.0,403.0,Common Rosefinch,2013.0,45.51577812,15.49322146
9972.0,403.0,Common Rosefinch,2013.0,45.5995306,16.62153789
9973.0,403.0,Common Rosefinch,2013.0,43.90531209,17.09443009
9974.0,403.0,Common Rosefinch,2013.0,45.82639201,18.28398981
9975.0,403.0,Common Rosefinch,2013.0,42.99428168,19.27180846
9976.0,403.0,Common Rosefinch,2013.0,42.6032011,17.3492682
9977.0,403.0,Common Rosefinch,2013.0,41.2082227,21.62630844
9978.0,403.0,Common Rosefinch,2013.0,35.69897248,19.83255862
9979.0,403.0,Common Rosefinch,2013.0,33.90835381,25.07906146
9980.0,403.0,Common Rosefinch,2013.0,32.60770427,23.35279247
9981.0,403.0,Common Rosefinch,2013.0,33.46010502,18.35536978
9982.0,403.0,Common Rosefinch,2013.0,29.35329151,19.56451941
9983.0,403.0,Common Rosefinch,2013.0,25.5613866,16.21003331
9984.0,403.0,Common Rosefinch,2013.0,23.17669282,17.74975254
9985.0,403.0,Common Rosefinch,2013.0,21.40481147,18.38812629
9986.0,403.0,Common Rosefinch,2013.0,18.55287228,18.34436332
9987.0,403.0,Common Rosefinch,2013.0,16.64804858,21.15068406
9988.0,404.0,Common Rosefinch,2013.0,13.59542186,55.948814
9989.0,404.0,Common Rosefinch,2013.0,15.61831827,53.58741449
9990.0,404.0,Common Rosefinch,2013.0,15.34551487,52.20645753
9991.0,404.0,Common Rosefinch,2013.0,17.24821798,52.28385816
9992.0,404.0,Common Rosefinch,2013.0,16.38148274,51.07993964
9993.0,404.0,Common Rosefinch,2013.0,17.87684372,50.6214357
9994.0,404.0,Common Rosefinch,2013.0,18.99998654,50.31829306
9995.0,404.0,Common Rosefinch,2013.0,20.30084741,49.84203087
9996.0,404.0,Common Rosefinch,2013.0,22.22596552,49.96281768
9997.0,404.0,Common Rosefinch,2013.0,23.92120206,49.72483613
9998.0,404.0,Common Rosefinch,2013.0,25.64000542,49.40256247
9999.0,404.0,Common Rosefinch,2013.0,26.93030388,49.509022
10000.0,404.0,Common Rosefinch,2013.0,28.69208689,48.92654588
10001.0,404.0,Common Rosefinch,2013.0,31.37832877,49.25355891
10002.0,404.0,Common Rosefinch,2013.0,32.10716061,48.46081432
10003.0,404.0,Common Rosefinch,2013.0,31.78984699,47.44197981
10004.0,404.0,Common Rosefinch,2013.0,34.85652559,48.2757815
10005.0,404.0,Common Rosefinch,2013.0,33.57316123,46.6607397
10006.0,404.0,Common Rosefinch,2013.0,35.6995567,47.25138236
10007.0,404.0,Common Rosefinch,2013.0,39.49617291,45.26109676
10008.0,404.0,Common Rosefinch,2013.0,41.181452,43.10375658
10009.0,404.0,Common Rosefinch,2013.0,42.27517127,42.69765347
10010.0,404.0,Common Rosefinch,2013.0,42.14579842,41.96392323
10011.0,404.0,Common Rosefinch,2013.0,42.0818901,41.64885383
10012.0,404.0,Common Rosefinch,2013.0,43.32539957,41.5379281
10013.0,404.0,Common Rosefinch,2013.0,42.76259151,41.11671475
10014.0,404.0,Common Rosefinch,2013.0,43.06548181,40.47399663
10015.0,404.0,Common Rosefinch,2013.0,43.86986835,40.82721792
10016.0,404.0,Common Rosefinch,2013.0,44.14147684,40.44025959
10017.0,404.0,Common Rosefinch,2013.0,44.0268962,40.1446446
10018.0,404.0,Common Rosefinch,2013.0,44.53576185,40.17856954
10019.0,404.0,Common Rosefinch,2013.0,44.70493506,40.40804377
10020.0,404.0,Common Rosefinch,2013.0,45.28280032,37.72073053
10021.0,404.0,Common Rosefinch,2013.0,43.26693004,39.57459571
10022.0,404.0,Common Rosefinch,2013.0,43.96155095,39.90344627
10023.0,404.0,Common Rosefinch,2013.0,44.78730075,39.96320875
10024.0,404.0,Common Rosefinch,2013.0,46.17348186,39.34615376
10025.0,404.0,Common Rosefinch,2013.0,45.45836629,39.77251784
10026.0,404.0,Common Rosefinch,2013.0,45.51581718,39.303269
10027.0,404.0,Common Rosefinch,2013.0,45.34278678,40.30673032
10028.0,404.0,Common Rosefinch,2013.0,46.33403269,39.77461383
10029.0,404.0,Common Rosefinch,2013.0,46.95745737,39.77879271
10030.0,404.0,Common Rosefinch,2013.0,46.59085145,37.97104709
10031.0,404.0,Common Rosefinch,2013.0,48.04655205,38.44611588
10032.0,404.0,Common Rosefinch,2013.0,48.5697282,38.92181399
10033.0,404.0,Common Rosefinch,2013.0,50.67172665,41.66244083
10034.0,404.0,Common Rosefinch,2013.0,55.06232638,37.29607135
10035.0,404.0,Common Rosefinch,2013.0,54.65641887,35.47078273
10036.0,404.0,Common Rosefinch,2013.0,58.87373059,35.48450813
10037.0,404.0,Common Rosefinch,2013.0,62.12151619,34.19074927
10038.0,404.0,Common Rosefinch,2013.0,62.3009202,32.60505251
10039.0,404.0,Common Rosefinch,2013.0,64.01518229,31.13985554
10040.0,404.0,Common Rosefinch,2013.0,65.69915507,30.97302086
10041.0,404.0,Common Rosefinch,2013.0,65.87696733,28.30544131
10042.0,404.0,Common Rosefinch,2013.0,72.12312693,30.79632841
10043.0,404.0,Common Rosefinch,2013.0,73.84797344,26.58342294
10044.0,404.0,Common Rosefinch,2013.0,78.28963287,23.54151345
10045.0,404.0,Common Rosefinch,2013.0,76.10822143,19.44975928
10046.0,404.0,Common Rosefinch,2013.0,79.05945705,17.79483995
10047.0,405.0,Common Rosefinch,2013.0,32.38503385,30.53346907
10048.0,405.0,Common Rosefinch,2013.0,32.26599368,31.12556339
10049.0,405.0,Common Rosefinch,2013.0,31.75094125,30.66268444
10050.0,405.0,Common Rosefinch,2013.0,31.53809569,31.10938146
10051.0,405.0,Common Rosefinch,2013.0,31.75929608,31.38007294
10052.0,405.0,Common Rosefinch,2013.0,30.90624727,31.32603282
10053.0,405.0,Common Rosefinch,2013.0,24.84469767,35.22928433
10054.0,405.0,Common Rosefinch,2013.0,21.94911768,37.81194258
10055.0,405.0,Common Rosefinch,2013.0,16.62033774,40.98479898
10056.0,405.0,Common Rosefinch,2013.0,16.71158556,43.49801225
10057.0,405.0,Common Rosefinch,2013.0,16.06610764,43.89068447
10058.0,405.0,Common Rosefinch,2013.0,15.58496307,44.18630571
10059.0,405.0,Common Rosefinch,2013.0,15.41309069,44.68871801
10060.0,405.0,Common Rosefinch,2013.0,15.4643978,45.29149382
10061.0,405.0,Common Rosefinch,2013.0,14.64965159,45.23341842
10062.0,405.0,Common Rosefinch,2013.0,15.01201362,45.71187775
10063.0,405.0,Common Rosefinch,2013.0,14.58786969,46.02917642
10064.0,405.0,Common Rosefinch,2013.0,15.00253335,46.13490433
10065.0,405.0,Common Rosefinch,2013.0,15.19518894,46.26335107
10066.0,405.0,Common Rosefinch,2013.0,15.08750881,46.53303182
10067.0,405.0,Common Rosefinch,2013.0,13.91496537,46.77359045
10068.0,405.0,Common Rosefinch,2013.0,15.00874034,47.26914883
10069.0,405.0,Common Rosefinch,2013.0,13.96429483,48.13816599
10070.0,405.0,Common Rosefinch,2013.0,11.41991337,48.9475745
10071.0,405.0,Common Rosefinch,2013.0,13.2322201,49.59090644
10072.0,405.0,Common Rosefinch,2013.0,12.76321289,50.17013645
10073.0,405.0,Common Rosefinch,2013.0,13.34856083,51.05233389
10074.0,405.0,Common Rosefinch,2013.0,11.02487514,50.90387498
10075.0,405.0,Common Rosefinch,2013.0,11.7006816,52.0131816
10076.0,405.0,Common Rosefinch,2013.0,13.34856083,51.05233389
10077.0,405.0,Common Rosefinch,2013.0,13.39776878,52.47288426
10078.0,405.0,Common Rosefinch,2013.0,12.53479512,53.75337381
10079.0,405.0,Common Rosefinch,2013.0,13.59542186,55.948814
10080.0,406.0,Common Rosefinch,2013.0,10.03136022,14.98697187
10081.0,406.0,Common Rosefinch,2013.0,10.51799236,19.48541641
10082.0,406.0,Common Rosefinch,2013.0,8.31654907,26.78429234
10083.0,406.0,Common Rosefinch,2013.0,10.59215613,26.04721434
10084.0,406.0,Common Rosefinch,2013.0,12.78704688,27.95234178
10085.0,406.0,Common Rosefinch,2013.0,10.87285129,30.2662983
10086.0,406.0,Common Rosefinch,2013.0,9.949376316,32.00447628
10087.0,406.0,Common Rosefinch,2013.0,10.89769341,33.16210532
10088.0,406.0,Common Rosefinch,2013.0,14.14667935,37.58842202
10089.0,406.0,Common Rosefinch,2013.0,14.84055422,40.85998593
10090.0,406.0,Common Rosefinch,2013.0,16.62033774,40.98479898
10091.0,406.0,Common Rosefinch,2013.0,14.59577278,41.68490624
10092.0,406.0,Common Rosefinch,2013.0,16.06610764,43.89068447
10093.0,406.0,Common Rosefinch,2013.0,15.58496307,44.18630571
10094.0,406.0,Common Rosefinch,2013.0,15.41309069,44.68871801
10095.0,406.0,Common Rosefinch,2013.0,17.5197373,44.11529131
10096.0,406.0,Common Rosefinch,2013.0,15.4643978,45.29149382
10097.0,406.0,Common Rosefinch,2013.0,16.06079529,45.79016387
10098.0,406.0,Common Rosefinch,2013.0,15.43417725,45.95978201
10099.0,406.0,Common Rosefinch,2013.0,15.91907153,46.0949201
10100.0,406.0,Common Rosefinch,2013.0,15.19518894,46.26335107
10101.0,406.0,Common Rosefinch,2013.0,15.74495444,46.47457921
10102.0,406.0,Common Rosefinch,2013.0,15.00874034,47.26914883
10103.0,406.0,Common Rosefinch,2013.0,15.74988355,48.27179062
10104.0,406.0,Common Rosefinch,2013.0,14.43927772,49.09336225
10105.0,406.0,Common Rosefinch,2013.0,15.68993723,49.40736029
10106.0,406.0,Common Rosefinch,2013.0,14.55541537,49.99726146
10107.0,406.0,Common Rosefinch,2013.0,16.18862673,49.90038274
10108.0,406.0,Common Rosefinch,2013.0,15.86513691,50.38505548
10109.0,406.0,Common Rosefinch,2013.0,14.99260195,50.70117949
10110.0,406.0,Common Rosefinch,2013.0,16.38148274,51.07993964
10111.0,406.0,Common Rosefinch,2013.0,15.34551487,52.20645753
